public_id,year,permit_number,permit_type
42092,2020,1412,Whelk - Resident
42092,2020,5505,Food Fish - Resident
42094,2020,2356,Food Fish - Resident
42094,2020,269,Party/Charter Boat
42103,2020,1776,Crab - Resident
42105,2020,2703,Horseshoe Crab - Resident
42105,2020,2703,Crab - Resident
42105,2020,4025,Food Fish - Resident
42129,2020,2199,Food Fish - Resident
42137,2020,2296,Food Fish - Resident
42137,2020,975,Lobster - Resident
42148,2020,1307,Whelk - Resident
42148,2020,2102,Horseshoe Crab - Resident
42148,2020,2102,Crab - Resident
42148,2020,2489,Food Fish - Resident
42153,2020,1119,Whelk - Resident
42153,2020,337,Horseshoe Crab - Resident
42153,2020,337,Crab - Resident
42153,2020,900,Lobster - Resident
42153,2020,932,Food Fish - Resident
42172,2020,1969,Crab - Resident
42172,2020,3558,Food Fish - Resident
42175,2020,1425,Whelk - Resident
42175,2020,4042,Horseshoe Crab - Resident
42175,2020,4042,Crab - Resident
42175,2020,5550,Food Fish - Resident
42204,2020,2543,Food Fish - Resident
42206,2020,300,Party/Charter Boat
42220,2020,1829,Lobster - Resident
42220,2020,3626,Food Fish - Resident
42222,2020,2024,Food Fish - Resident
42239,2020,2091,Crab - Resident
42239,2020,321,Lobster - Resident
42239,2020,5,Food Fish - Resident
42240,2020,3118,Food Fish - Resident
42241,2020,371,Lobster - NR
42246,2020,1829,Food Fish - Resident
42246,2020,767,Crab - Resident
42270,2020,1761,Crab - Resident
42282,2020,2180,Food Fish - Resident
42300,2020,2163,Food Fish - Resident
42320,2020,1894,Horseshoe Crab - Resident
42320,2020,1894,Crab - Resident
42320,2020,3454,Food Fish - Resident
42324,2020,149,Food Fish - Resident
42327,2020,4357,Food Fish - Resident
42331,2020,1221,Marine Bait
42341,2020,2038,Crab - Resident
42341,2020,2325,Lobster - Resident
42341,2020,2604,Food Fish - Resident
42345,2020,1036,Whelk - Resident
42345,2020,2037,Horseshoe Crab - Resident
42345,2020,2037,Crab - Resident
42345,2020,291,Lobster - Resident
42345,2020,83,Food Fish - Resident
42372,2020,1979,Horseshoe Crab - Resident
42372,2020,1979,Crab - Resident
42372,2020,3892,Food Fish - Resident
42374,2020,2181,Horseshoe Crab - Resident
42374,2020,2181,Crab - Resident
42374,2020,3891,Food Fish - Resident
42377,2020,1809,Crab - Resident
42377,2020,3354,Food Fish - Resident
42386,2020,1227,Food Fish - Resident
42388,2020,3948,Crab - Resident
42390,2020,122,Lobster - Resident
42393,2020,1074,Whelk - Resident
42393,2020,1261,Food Fish - Resident
42405,2020,3602,Food Fish - Resident
42406,2020,3603,Food Fish - Resident
42412,2020,10971,Food Fish/Crustacea Dealer/Shipper
42412,2020,332,Horseshoe Crab - Resident
42412,2020,332,Crab - Resident
42412,2020,5470,Food Fish - Resident
42413,2020,1179,Whelk - Resident
42413,2020,2566,Horseshoe Crab - Resident
42413,2020,2566,Crab - Resident
42413,2020,3211,Food Fish - Resident
42420,2020,10877,Food Fish/Crustacea Dealer/Shipper
42420,2020,2380,Crab - Resident
42420,2020,305,Food Fish - Resident
42420,2020,494,Lobster - Resident
42431,2020,1170,Horseshoe Crab - Resident
42431,2020,1170,Crab - Resident
42431,2020,1251,Whelk - Resident
42431,2020,2414,Food Fish - Resident
42431,2020,927,Lobster - Resident
42432,2020,1396,Whelk - Resident
42432,2020,4005,Horseshoe Crab - Resident
42432,2020,4005,Crab - Resident
42432,2020,560,Food Fish - Resident
42440,2020,1892,Food Fish - Resident
42440,2020,358,Party/Charter Boat
42440,2020,838,Horseshoe Crab - Resident
42440,2020,838,Crab - Resident
42442,2020,154,Crab - Resident
42442,2020,93,Food Fish - Resident
42450,2020,1239,Food Fish - Resident
42452,2020,1038,Whelk - Resident
42452,2020,1609,Food Fish - Resident
42452,2020,619,Horseshoe Crab - Resident
42452,2020,619,Crab - Resident
42452,2020,8647,Lobster - Resident
42474,2020,1662,Crab - Resident
42474,2020,3144,Food Fish - Resident
42476,2020,3004,Food Fish - Resident
42493,2020,2959,Food Fish - Resident
42502,2020,1109,Whelk - Resident
42502,2020,1353,Lobster - Resident
42502,2020,155,Crab - Resident
42502,2020,96,Food Fish - Resident
42503,2020,1435,Whelk - Resident
42503,2020,630,Food Fish - Resident
42504,2020,2810,Horseshoe Crab - Resident
42504,2020,2810,Crab - Resident
42504,2020,4313,Food Fish - Resident
42509,2020,1053,Lobster Landing
42509,2020,1669,Crab - Resident
42509,2020,3150,Food Fish - Resident
42515,2020,10709,Food Fish/Crustacea Dealer/Shipper
42515,2020,1367,Food Fish - Resident
42541,2020,3871,Horseshoe Crab - Resident
42541,2020,3871,Crab - Resident
42541,2020,5396,Food Fish - Resident
42543,2020,1221,Horseshoe Crab - Resident
42543,2020,1221,Crab - Resident
42543,2020,2494,Food Fish - Resident
42590,2020,4054,Horseshoe Crab - Resident
42590,2020,4054,Crab - Resident
42594,2020,1246,Horseshoe Crab - Resident
42594,2020,1246,Crab - Resident
42594,2020,2213,Food Fish - Resident
42594,2020,2268,Lobster - Resident
42598,2020,165,Food Fish - Resident
42600,2020,366,Food Fish - Resident
42600,2020,7905,Lobster - Resident
42600,2020,7905,Lobster Bait Gill Net
42609,2020,1080,Lobster - Resident
42609,2020,1279,Whelk - Resident
42609,2020,2041,Crab - Resident
42616,2020,1462,Crab - Resident
42616,2020,1559,Food Fish - Resident
42617,2020,3730,Food Fish - Resident
42619,2020,11079,Food Fish/Crustacea Dealer/Shipper
42619,2020,1432,Whelk - Resident
42619,2020,2413,Horseshoe Crab - Resident
42619,2020,2413,Crab - Resident
42619,2020,5589,Food Fish - Resident
42649,2020,1267,Whelk - Resident
42649,2020,3031,Food Fish - Resident
42649,2020,3900,Horseshoe Crab - Resident
42649,2020,3900,Crab - Resident
42653,2020,3664,Food Fish - Resident
42655,2020,3967,Food Fish - Resident
42655,2020,3975,Horseshoe Crab - Resident
42655,2020,3975,Crab - Resident
42656,2020,206,Food Fish - Resident
42656,2020,362,Lobster - Resident
42656,2020,4008,Horseshoe Crab - Resident
42656,2020,4008,Crab - Resident
42664,2020,3974,Horseshoe Crab - Resident
42664,2020,3974,Crab - Resident
42666,2020,1911,Food Fish - Resident
42666,2020,853,Horseshoe Crab - Resident
42666,2020,853,Crab - Resident
42686,2020,2039,Horseshoe Crab - Resident
42686,2020,2039,Crab - Resident
42686,2020,2150,Food Fish - Resident
42705,2020,1363,Whelk - Resident
42705,2020,5531,Food Fish - Resident
42709,2020,1523,Food Fish - Resident
42718,2020,3764,Food Fish - Resident
42718,2020,3931,Horseshoe Crab - Resident
42718,2020,3931,Crab - Resident
42742,2020,2307,Food Fish - Resident
42745,2020,1161,Whelk - Resident
42745,2020,1489,Horseshoe Crab - Resident
42745,2020,1489,Crab - Resident
42745,2020,2875,Food Fish - Resident
42745,2020,93,Lobster - Resident
42747,2020,21,Food Fish - Resident
42747,2020,3842,Horseshoe Crab - Resident
42747,2020,3842,Crab - Resident
42747,2020,5273,Lobster - Resident
42748,2020,2795,Food Fish - Resident
42752,2020,2737,Ribbed Mussel - Bait
42752,2020,622,Horseshoe Crab - Resident
42752,2020,622,Crab - Resident
42752,2020,862,Food Fish - Resident
42760,2020,1587,Party/Charter Boat
42760,2020,2168,Food Fish - Resident
42775,2020,1316,Whelk - Resident
42775,2020,2567,Horseshoe Crab - Resident
42775,2020,2567,Crab - Resident
42775,2020,3895,Food Fish - Resident
42783,2020,1589,Crab - Resident
42783,2020,2499,Food Fish - Resident
42788,2020,2441,Lobster - Resident
42788,2020,4338,Food Fish - Resident
42790,2020,1396,Crab - Resident
42790,2020,193,Lobster - Resident
42790,2020,2727,Food Fish - Resident
42798,2020,1418,Whelk - Resident
42798,2020,4046,Horseshoe Crab - Resident
42798,2020,4046,Crab - Resident
42798,2020,5590,Food Fish - Resident
42817,2020,1330,Marine Bait
42818,2020,1086,Food Fish - Resident
42818,2020,451,Horseshoe Crab - Resident
42818,2020,451,Crab - Resident
42819,2020,1104,Whelk - Resident
42819,2020,1216,Lobster - Resident
42819,2020,2132,Horseshoe Crab - Resident
42819,2020,2132,Crab - Resident
42819,2020,3535,Food Fish - Resident
42823,2020,1090,Whelk - Resident
42823,2020,1196,Food Fish - Resident
42823,2020,2058,Horseshoe Crab - Resident
42823,2020,2058,Crab - Resident
42823,2020,5404,Lobster - Resident
42832,2020,3846,Food Fish - Resident
42839,2020,1177,Whelk - Resident
42839,2020,2028,Horseshoe Crab - Resident
42839,2020,2028,Crab - Resident
42839,2020,514,Food Fish - Resident
42839,2020,602,Lobster - Resident
42840,2020,2896,Food Fish - Resident
42848,2020,11330,Food Fish/Crustacea Dealer/Shipper
42848,2020,2205,Food Fish - Resident
42873,2020,112,Horseshoe Crab - Resident
42873,2020,112,Crab - Resident
42873,2020,1311,Whelk - Resident
42873,2020,2569,Lobster - Resident
42873,2020,3039,Food Fish - Resident
42874,2020,2288,Party/Charter Boat
42880,2020,2083,Horseshoe Crab - Resident
42880,2020,2083,Crab - Resident
42880,2020,3244,Food Fish - Resident
42882,2020,385,Horseshoe Crab - Resident
42882,2020,385,Crab - Resident
42882,2020,852,Food Fish - Resident
42883,2020,101479,Food Fish - NR
42883,2020,1361,Horseshoe Crab - NR
42883,2020,1361,Crab - NR
42885,2020,1164,Food Fish - Resident
42909,2020,5580,Food Fish - Resident
42909,2020,95,Party/Charter Boat
42912,2020,1786,Horseshoe Crab - Resident
42912,2020,1786,Crab - Resident
42912,2020,3326,Food Fish - Resident
42922,2020,3804,Food Fish - Resident
42925,2020,1049,Whelk - Resident
42946,2020,1336,Whelk - Resident
42946,2020,300,Lobster - Resident
42946,2020,5507,Food Fish - Resident
42951,2020,1094,Whelk - Resident
42951,2020,159,Food Fish - Resident
42951,2020,2381,Horseshoe Crab - Resident
42951,2020,2381,Crab - Resident
42951,2020,411,Lobster - Resident
42956,2020,773,Lobster - NR
42972,2020,1268,Horseshoe Crab - Resident
42972,2020,1268,Crab - Resident
42976,2020,1065,Whelk - Resident
42976,2020,2815,Horseshoe Crab - Resident
42976,2020,2815,Crab - Resident
42976,2020,4342,Food Fish - Resident
42991,2020,3973,Horseshoe Crab - Resident
42991,2020,3973,Crab - Resident
42997,2020,1738,Food Fish - Resident
42997,2020,330,Lobster - Resident
42997,2020,64,Horseshoe Crab - Resident
42997,2020,64,Crab - Resident
43001,2020,2113,Crab - Resident
43001,2020,3660,Food Fish - Resident
43006,2020,2222,Food Fish - Resident
43007,2020,179,Food Fish - Resident
43026,2020,3484,Food Fish - Resident
43027,2020,85,Party/Charter Boat
43028,2020,1461,Food Fish - Resident
43028,2020,233,Party/Charter Boat
43033,2020,3864,Horseshoe Crab - Resident
43033,2020,3864,Crab - Resident
43037,2020,1120,Lobster - Resident
43037,2020,2635,Crab - Resident
43037,2020,3311,Food Fish - Resident
43039,2020,3853,Horseshoe Crab - Resident
43039,2020,3853,Crab - Resident
43052,2020,10729,Food Fish/Crustacea Dealer/Shipper
43052,2020,2446,Horseshoe Crab - Resident
43052,2020,2446,Crab - Resident
43052,2020,4107,Food Fish - Resident
43063,2020,10452,Food Fish/Crustacea Dealer/Shipper
43063,2020,1144,Horseshoe Crab - Resident
43063,2020,1144,Crab - Resident
43063,2020,1159,Whelk - Resident
43063,2020,5474,Lobster - Resident
43063,2020,946,Food Fish - Resident
43067,2020,1166,Whelk - Resident
43091,2020,10897,Food Fish/Crustacea Dealer/Shipper
43091,2020,2811,Horseshoe Crab - Resident
43091,2020,2811,Crab - Resident
43091,2020,2874,Food Fish - Resident
43092,2020,1583,Horseshoe Crab - Resident
43092,2020,1583,Crab - Resident
43092,2020,1881,Food Fish - Resident
43092,2020,9047,Food Fish/Crustacea Dealer/Shipper
43095,2020,4015,Horseshoe Crab - Resident
43095,2020,4015,Crab - Resident
43105,2020,1018,Whelk - Resident
43105,2020,21,Lobster - Resident
43105,2020,3951,Horseshoe Crab - Resident
43105,2020,3951,Crab - Resident
43105,2020,442,Food Fish - Resident
43110,2020,1805,Party/Charter Boat
43110,2020,2654,Food Fish - Resident
43118,2020,5563,Food Fish - Resident
43131,2020,2524,Horseshoe Crab - Resident
43131,2020,2524,Crab - Resident
43137,2020,119,Horseshoe Crab - Resident
43137,2020,119,Crab - Resident
43137,2020,1203,Whelk - Resident
43137,2020,15,Food Fish - Resident
43152,2020,1101,Whelk - Resident
43152,2020,1291,Food Fish - Resident
43152,2020,3885,Horseshoe Crab - Resident
43152,2020,3885,Crab - Resident
43152,2020,842,Lobster - Resident
43164,2020,1892,Crab - Resident
43164,2020,296,Lobster - Resident
43164,2020,3452,Food Fish - Resident
43187,2020,1329,Marine Bait
43187,2020,2179,Horseshoe Crab - Resident
43187,2020,2179,Crab - Resident
43204,2020,1865,Horseshoe Crab - Resident
43204,2020,1865,Crab - Resident
43204,2020,2149,Food Fish - Resident
43204,2020,3265,Lobster - Resident
43205,2020,1592,Food Fish - Resident
43205,2020,2093,Horseshoe Crab - Resident
43205,2020,2093,Crab - Resident
43205,2020,5274,Lobster - Resident
43208,2020,249,Food Fish - Resident
43208,2020,5647,Lobster - Resident
43208,2020,629,Horseshoe Crab - Resident
43208,2020,629,Crab - Resident
43213,2020,2682,Horseshoe Crab - Resident
43213,2020,2682,Crab - Resident
43213,2020,3972,Food Fish - Resident
43225,2020,1227,Whelk - Resident
43225,2020,1858,Food Fish - Resident
43225,2020,3877,Horseshoe Crab - Resident
43225,2020,3877,Crab - Resident
43225,2020,524,Lobster - Resident
43225,2020,524,Lobster Bait Gill Net
43240,2020,101513,Food Fish - NR
43280,2020,3799,Food Fish - Resident
43289,2020,1345,Crab - Resident
43289,2020,2674,Food Fish - Resident
43306,2020,1195,Whelk - Resident
43306,2020,1886,Party/Charter Boat
43306,2020,2806,Food Fish - Resident
43312,2020,1248,Lobster - Resident
43312,2020,1393,Whelk - Resident
43312,2020,1956,Horseshoe Crab - Resident
43312,2020,1956,Crab - Resident
43312,2020,3121,Food Fish - Resident
43313,2020,2176,Food Fish - Resident
43315,2020,310,Crab - Resident
43317,2020,1127,Whelk - Resident
43317,2020,3843,Horseshoe Crab - Resident
43317,2020,3843,Crab - Resident
43317,2020,405,Food Fish - Resident
43318,2020,3540,Food Fish - Resident
43320,2020,1044,Food Fish - Resident
43320,2020,1270,Whelk - Resident
43320,2020,440,Horseshoe Crab - Resident
43320,2020,440,Crab - Resident
43320,2020,5504,Lobster - Resident
43321,2020,1642,Horseshoe Crab - Resident
43321,2020,1642,Crab - Resident
43321,2020,3400,Lobster - Resident
43321,2020,66,Food Fish - Resident
43322,2020,3995,Horseshoe Crab - Resident
43322,2020,3995,Crab - Resident
43322,2020,486,Food Fish - Resident
43333,2020,1804,Food Fish - Resident
43333,2020,208,Party/Charter Boat
43350,2020,3866,Crab - Resident
43350,2020,5397,Food Fish - Resident
43364,2020,1336,Food Fish - Resident
43372,2020,1402,Whelk - Resident
43372,2020,3986,Crab - Resident
43372,2020,4336,Food Fish - Resident
43375,2020,1205,Whelk - Resident
43375,2020,3638,Food Fish - Resident
43375,2020,3869,Horseshoe Crab - Resident
43375,2020,3869,Crab - Resident
43375,2020,5826,Lobster - Resident
43375,2020,5826,Lobster Bait Gill Net
43378,2020,3954,Food Fish - Resident
43378,2020,67,Lobster - Resident
43378,2020,67,Lobster Bait Gill Net
43384,2020,1002,Whelk - Resident
43384,2020,1307,Lobster - Resident
43384,2020,1307,Lobster Bait Gill Net
43384,2020,1962,Horseshoe Crab - Resident
43384,2020,1962,Crab - Resident
43384,2020,3551,Food Fish - Resident
43391,2020,1043,Whelk - Resident
43391,2020,1854,Lobster - Resident
43391,2020,4341,Food Fish - Resident
43393,2020,5283,Lobster - Resident
43393,2020,56,Food Fish - Resident
43393,2020,92,Crab - Resident
43394,2020,2986,Food Fish - Resident
43394,2020,4058,Horseshoe Crab - Resident
43394,2020,4058,Crab - Resident
43394,2020,5893,Lobster - Resident
43397,2020,1615,Crab - Resident
43397,2020,2929,Lobster - Resident
43397,2020,2978,Food Fish - Resident
43404,2020,1411,Whelk - Resident
43404,2020,2820,Horseshoe Crab - Resident
43404,2020,2820,Crab - Resident
43404,2020,5479,Food Fish - Resident
43417,2020,3414,Food Fish - Resident
43424,2020,336,Food Fish - Resident
43425,2020,1204,Whelk - Resident
43425,2020,2592,Horseshoe Crab - Resident
43425,2020,2592,Crab - Resident
43450,2020,1193,Whelk - Resident
43450,2020,91,Food Fish - Resident
43451,2020,2066,Food Fish - Resident
43479,2020,1223,Whelk - Resident
43479,2020,2412,Horseshoe Crab - Resident
43479,2020,2412,Crab - Resident
43479,2020,3066,Food Fish - Resident
43479,2020,818,Lobster - Resident
43483,2020,103,Horseshoe Crab - Resident
43483,2020,103,Crab - Resident
43483,2020,275,Food Fish - Resident
43485,2020,3831,Food Fish - Resident
43495,2020,1610,Food Fish - Resident
43496,2020,1515,Crab - Resident
43496,2020,387,Lobster - Resident
43496,2020,5598,Food Fish - Resident
43497,2020,4304,Food Fish - Resident
43499,2020,760,Food Fish - Resident
43504,2020,1556,Party/Charter Boat
43504,2020,2456,Food Fish - Resident
43505,2020,506,Lobster - NR
43506,2020,9057,Lobster - NR
43508,2020,2118,Food Fish - Resident
43510,2020,4012,Horseshoe Crab - Resident
43510,2020,4012,Crab - Resident
43510,2020,68,Food Fish - Resident
43511,2020,1027,Lobster - Resident
43511,2020,1403,Whelk - Resident
43511,2020,2950,Food Fish - Resident
43511,2020,3902,Horseshoe Crab - Resident
43511,2020,3902,Crab - Resident
43512,2020,10889,Food Fish/Crustacea Dealer/Shipper
43516,2020,939,Crab - Resident
43517,2020,923,Crab - Resident
43520,2020,1282,Crab - Resident
43520,2020,2312,Lobster - Resident
43520,2020,2595,Food Fish - Resident
43523,2020,1054,Whelk - Resident
43523,2020,1159,Food Fish - Resident
43523,2020,1747,Lobster - Resident
43523,2020,3984,Horseshoe Crab - Resident
43523,2020,3984,Crab - Resident
43527,2020,1057,Horseshoe Crab - Resident
43527,2020,1057,Crab - Resident
43527,2020,1434,Whelk - Resident
43527,2020,2278,Food Fish - Resident
43538,2020,1839,Food Fish - Resident
43538,2020,2616,Horseshoe Crab - Resident
43538,2020,2616,Crab - Resident
43542,2020,1848,Food Fish - Resident
43548,2020,108,Horseshoe Crab - Resident
43548,2020,108,Crab - Resident
43548,2020,1156,Whelk - Resident
43548,2020,151,Food Fish - Resident
43548,2020,5212,Lobster - Resident
43554,2020,10978,Food Fish/Crustacea Dealer/Shipper
43554,2020,2823,Horseshoe Crab - Resident
43554,2020,2823,Crab - Resident
43554,2020,4216,Food Fish - Resident
43558,2020,17,Lobster - NR
43563,2020,1053,Whelk - Resident
43563,2020,2055,Food Fish - Resident
43563,2020,2189,Horseshoe Crab - Resident
43563,2020,2189,Crab - Resident
43564,2020,3622,Food Fish - Resident
43566,2020,1152,Whelk - Resident
43566,2020,2057,Horseshoe Crab - Resident
43566,2020,2057,Crab - Resident
43566,2020,3627,Food Fish - Resident
43568,2020,1440,Horseshoe Crab - Resident
43568,2020,1440,Crab - Resident
43568,2020,2791,Food Fish - Resident
43568,2020,2835,Lobster - Resident
43568,2020,2835,Lobster Bait Gill Net
43572,2020,10597,Food Fish/Crustacea Dealer/Shipper
43572,2020,2544,Lobster - Resident
43572,2020,2544,Lobster Bait Gill Net
43572,2020,4075,Horseshoe Crab - Resident
43572,2020,4075,Crab - Resident
43572,2020,5399,Food Fish - Resident
43573,2020,3943,Horseshoe Crab - Resident
43573,2020,3943,Crab - Resident
43573,2020,5467,Food Fish - Resident
43604,2020,2514,Food Fish - Resident
43605,2020,128,Horseshoe Crab - Resident
43605,2020,128,Crab - Resident
43605,2020,1501,Party/Charter Boat
43605,2020,298,Food Fish - Resident
43605,2020,453,Lobster - Resident
43606,2020,1175,Whelk - Resident
43606,2020,2134,Horseshoe Crab - Resident
43606,2020,2134,Crab - Resident
43606,2020,5425,Food Fish - Resident
43612,2020,2195,Horseshoe Crab - Resident
43612,2020,2195,Crab - Resident
43612,2020,3276,Food Fish - Resident
43634,2020,3996,Horseshoe Crab - Resident
43634,2020,3996,Crab - Resident
43634,2020,5519,Food Fish - Resident
43640,2020,2019,Horseshoe Crab - Resident
43640,2020,2019,Crab - Resident
43640,2020,446,Food Fish - Resident
43641,2020,2354,Crab - Resident
43649,2020,240,Food Fish - Resident
43649,2020,4025,Horseshoe Crab - Resident
43649,2020,4025,Crab - Resident
43655,2020,10836,Food Fish/Crustacea Dealer/Shipper
43655,2020,1380,Whelk - Resident
43655,2020,2638,Food Fish - Resident
43655,2020,3958,Horseshoe Crab - Resident
43655,2020,3958,Crab - Resident
43668,2020,3849,Horseshoe Crab - Resident
43668,2020,3849,Crab - Resident
43672,2020,1026,Lobster Bait Gill Net
43672,2020,1368,Whelk - Resident
43672,2020,2247,Food Fish - Resident
43672,2020,346,Lobster - Resident
43672,2020,3930,Horseshoe Crab - Resident
43672,2020,3930,Crab - Resident
43684,2020,5634,Food Fish - Resident
43689,2020,3682,Food Fish - Resident
43691,2020,3384,Food Fish - Resident
43718,2020,1602,Food Fish - Resident
43718,2020,603,Horseshoe Crab - Resident
43718,2020,603,Crab - Resident
43723,2020,1029,Horseshoe Crab - Resident
43723,2020,1029,Crab - Resident
43723,2020,1093,Whelk - Resident
43723,2020,2244,Food Fish - Resident
43723,2020,5891,Lobster - Resident
43723,2020,5891,Lobster Bait Gill Net
43726,2020,1003,Whelk - Resident
43726,2020,309,Horseshoe Crab - Resident
43726,2020,309,Crab - Resident
43726,2020,5431,Lobster - Resident
43726,2020,650,Food Fish - Resident
43739,2020,1443,Crab - Resident
43739,2020,2794,Food Fish - Resident
43754,2020,2753,Food Fish - Resident
43772,2020,1827,Horseshoe Crab - Resident
43772,2020,1827,Crab - Resident
43787,2020,2391,Crab - Resident
43797,2020,2017,Food Fish - Resident
43797,2020,2828,Horseshoe Crab - Resident
43797,2020,2828,Crab - Resident
43798,2020,10663,Food Fish/Crustacea Dealer/Shipper
43798,2020,1259,Whelk - Resident
43798,2020,17,Eel Pots - Resident FF
43798,2020,2090,Horseshoe Crab - Resident
43798,2020,2090,Crab - Resident
43798,2020,238,Food Fish - Resident
43798,2020,447,Lobster - Resident
43798,2020,447,Lobster Bait Gill Net
43798,2020,55,Gill Net - Resident FF
43799,2020,1157,Lobster - Resident
43814,2020,1661,Horseshoe Crab - Resident
43814,2020,1661,Crab - Resident
43814,2020,3453,Lobster - Resident
43815,2020,11356,Food Fish/Crustacea Dealer/Shipper
43815,2020,3968,Horseshoe Crab - Resident
43815,2020,3968,Crab - Resident
43816,2020,4029,Horseshoe Crab - Resident
43816,2020,4029,Crab - Resident
43816,2020,5555,Food Fish - Resident
43834,2020,2327,Lobster - Resident
43834,2020,2605,Food Fish - Resident
43834,2020,55,Party/Charter Boat
43837,2020,2483,Food Fish - Resident
43841,2020,1732,Food Fish - Resident
43842,2020,2960,Food Fish - Resident
43890,2020,1073,Whelk - Resident
43890,2020,1565,Horseshoe Crab - Resident
43890,2020,1565,Crab - Resident
43890,2020,23,Food Fish - Resident
43890,2020,878,Lobster - Resident
43893,2020,2094,Horseshoe Crab - Resident
43893,2020,2094,Crab - Resident
43893,2020,223,Food Fish - Resident
43895,2020,1468,Horseshoe Crab - Resident
43895,2020,1468,Crab - Resident
43895,2020,2839,Food Fish - Resident
43904,2020,1688,Crab - Resident
43904,2020,3175,Food Fish - Resident
43904,2020,3554,Lobster - Resident
43906,2020,5660,Food Fish - Resident
43911,2020,1178,Whelk - Resident
43911,2020,323,Lobster - Resident
43911,2020,3850,Crab - Resident
43911,2020,506,Food Fish - Resident
43913,2020,1343,Whelk - Resident
43913,2020,3832,Horseshoe Crab - Resident
43913,2020,3832,Crab - Resident
43913,2020,4262,Food Fish - Resident
43916,2020,229,Horseshoe Crab - Resident
43916,2020,229,Crab - Resident
43916,2020,386,Food Fish - Resident
43919,2020,1057,Whelk - Resident
43919,2020,1723,Lobster - Resident
43919,2020,2139,Crab - Resident
43919,2020,3676,Food Fish - Resident
43922,2020,2759,Food Fish - Resident
43925,2020,1394,Whelk - Resident
43925,2020,2156,Food Fish - Resident
43925,2020,986,Horseshoe Crab - Resident
43925,2020,986,Crab - Resident
43926,2020,2138,Horseshoe Crab - Resident
43926,2020,2138,Crab - Resident
43944,2020,10671,Food Fish/Crustacea Dealer/Shipper
43944,2020,5504,Food Fish - Resident
43959,2020,3816,Food Fish - Resident
43970,2020,262,Horseshoe Crab - Resident
43970,2020,262,Crab - Resident
43970,2020,504,Food Fish - Resident
43994,2020,1115,Crab - Resident
43994,2020,2346,Food Fish - Resident
43994,2020,430,Party/Charter Boat
44003,2020,1183,Food Fish - Resident
44003,2020,337,Lobster - Resident
44003,2020,3963,Horseshoe Crab - Resident
44003,2020,3963,Crab - Resident
440069,2020,5444,Food Fish - Resident
44017,2020,589,Food Fish - Resident
44020,2020,2154,Food Fish - Resident
44035,2020,1288,Horseshoe Crab - Resident
44035,2020,1288,Crab - Resident
44035,2020,2602,Food Fish - Resident
44036,2020,2764,Food Fish - Resident
44041,2020,11335,Food Fish/Crustacea Dealer/Shipper
44041,2020,2529,Food Fish - Resident
44041,2020,2579,Horseshoe Crab - Resident
44041,2020,2579,Crab - Resident
44066,2020,1309,Whelk - Resident
44066,2020,4004,Horseshoe Crab - Resident
44066,2020,4004,Crab - Resident
44066,2020,5521,Food Fish - Resident
44079,2020,1392,Whelk - Resident
44079,2020,4014,Horseshoe Crab - Resident
44079,2020,4014,Crab - Resident
44079,2020,4330,Food Fish - Resident
44079,2020,5408,Lobster - Resident
44098,2020,2337,Crab - Resident
44098,2020,25,Gill Net - Resident
44099,2020,3513,Food Fish - Resident
44099,2020,3878,Horseshoe Crab - Resident
44099,2020,3878,Crab - Resident
44102,2020,10712,Food Fish/Crustacea Dealer/Shipper
44102,2020,147,Party/Charter Boat
44102,2020,1656,Crab - Resident
44102,2020,3139,Food Fish - Resident
44102,2020,3447,Lobster - Resident
44106,2020,2681,Food Fish - Resident
44127,2020,4251,Food Fish - Resident
44136,2020,2359,Horseshoe Crab - Resident
44136,2020,2359,Crab - Resident
44149,2020,5899,Lobster - NR
44151,2020,1777,Horseshoe Crab - Resident
44151,2020,1777,Crab - Resident
44151,2020,3310,Food Fish - Resident
44158,2020,5529,Food Fish - Resident
44159,2020,1115,Whelk - Resident
44159,2020,169,Horseshoe Crab - Resident
44159,2020,169,Crab - Resident
44159,2020,438,Food Fish - Resident
44159,2020,5296,Lobster - Resident
44160,2020,1326,Whelk - Resident
44160,2020,3925,Horseshoe Crab - Resident
44160,2020,3925,Crab - Resident
44160,2020,5448,Food Fish - Resident
44161,2020,1064,Whelk - Resident
44161,2020,238,Horseshoe Crab - Resident
44161,2020,238,Crab - Resident
44161,2020,408,Food Fish - Resident
44161,2020,5372,Lobster - Resident
44169,2020,310,Party/Charter Boat
44175,2020,3854,Food Fish - Resident
44177,2020,5648,Food Fish - Resident
44190,2020,1116,Whelk - Resident
44190,2020,1655,Horseshoe Crab - Resident
44190,2020,1655,Crab - Resident
44190,2020,3138,Food Fish - Resident
44190,2020,3445,Lobster - Resident
44194,2020,9070,Lobster - Resident
44197,2020,292,Party/Charter Boat
44205,2020,2127,Food Fish - Resident
44207,2020,2602,Crab - Resident
44207,2020,3479,Food Fish - Resident
44210,2020,1616,Horseshoe Crab - Resident
44210,2020,1616,Crab - Resident
44210,2020,3083,Food Fish - Resident
44214,2020,1201,Whelk - Resident
44214,2020,3873,Horseshoe Crab - Resident
44214,2020,3873,Crab - Resident
44214,2020,5405,Food Fish - Resident
44223,2020,1192,Whelk - Resident
44223,2020,4016,Horseshoe Crab - Resident
44223,2020,4016,Crab - Resident
44223,2020,4094,Food Fish - Resident
44224,2020,3439,Food Fish - Resident
44236,2020,3703,Food Fish - Resident
